"cohort","subtype","bootstrap","model","metric","value"
"GBM multi-omics subset","GBM",40,"CR-ViT","cindex",0.71343811803893
"GBM multi-omics subset","GBM",41,"CR-ViT","cindex",0.7331536388140162
"GBM multi-omics subset","GBM",42,"CR-ViT","cindex",0.6754716981132075
"GBM multi-omics subset","GBM",43,"CR-ViT","cindex",0.6958672575492115
"GBM multi-omics subset","GBM",44,"CR-ViT","cindex",0.7169811320754718
"GBM multi-omics subset","GBM",45,"CR-ViT","cindex",0.6842054075082669
"GBM multi-omics subset","GBM",46,"CR-ViT","cindex",0.7230987055016181
"GBM multi-omics subset","GBM",47,"CR-ViT","cindex",0.6657849221690915
"GBM multi-omics subset","GBM",48,"CR-ViT","cindex",0.7225095785440613
"GBM multi-omics subset","GBM",49,"CR-ViT","cindex",0.7501083658430863
"GBM multi-omics subset","GBM",50,"CR-ViT","cindex",0.744147674538517
"GBM multi-omics subset","GBM",51,"CR-ViT","cindex",0.6530712050078247
"GBM multi-omics subset","GBM",52,"CR-ViT","cindex",0.740051074696744
"GBM multi-omics subset","GBM",53,"CR-ViT","cindex",0.7374816677142259
"GBM multi-omics subset","GBM",54,"CR-ViT","cindex",0.7241061366663252
"GBM multi-omics subset","GBM",55,"CR-ViT","cindex",0.6886399682791435
"GBM multi-omics subset","GBM",56,"CR-ViT","cindex",0.6988579442997396
"GBM multi-omics subset","GBM",57,"CR-ViT","cindex",0.7044733340157642
"GBM multi-omics subset","GBM",58,"CR-ViT","cindex",0.7020759493670886
"GBM multi-omics subset","GBM",59,"CR-ViT","cindex",0.6584683063387322
"GBM multi-omics subset","GBM",60,"CR-ViT","cindex",0.7133185232201418
"GBM multi-omics subset","GBM",61,"CR-ViT","cindex",0.7209160305343512
"GBM multi-omics subset","GBM",62,"CR-ViT","cindex",0.7353058776489404
"GBM multi-omics subset","GBM",63,"CR-ViT","cindex",0.661451628874146
"GBM multi-omics subset","GBM",64,"CR-ViT","cindex",0.7280268822849942
"GBM multi-omics subset","GBM",65,"CR-ViT","cindex",0.6840720501922688
"GBM multi-omics subset","GBM",66,"CR-ViT","cindex",0.703983101991551
"GBM multi-omics subset","GBM",67,"CR-ViT","cindex",0.7347961126139666
"GBM multi-omics subset","GBM",68,"CR-ViT","cindex",0.7061207944872314
"GBM multi-omics subset","GBM",69,"CR-ViT","cindex",0.6944710770214126
"GBM multi-omics subset","GBM",70,"CR-ViT","cindex",0.7029578351164254
"GBM multi-omics subset","GBM",71,"CR-ViT","cindex",0.6831344159655645
"GBM multi-omics subset","GBM",72,"CR-ViT","cindex",0.7136729783450152
"GBM multi-omics subset","GBM",73,"CR-ViT","cindex",0.7215404569490173
"GBM multi-omics subset","GBM",74,"CR-ViT","cindex",0.710042985541227
"GBM multi-omics subset","GBM",75,"CR-ViT","cindex",0.7183739508544847
"GBM multi-omics subset","GBM",76,"CR-ViT","cindex",0.7249973819248089
"GBM multi-omics subset","GBM",77,"CR-ViT","cindex",0.6581920903954802
"GBM multi-omics subset","GBM",78,"CR-ViT","cindex",0.6918551577239072
"GBM multi-omics subset","GBM",79,"CR-ViT","cindex",0.7120835405271009
"GBM multi-omics subset","GBM",80,"CR-ViT","cindex",0.7466571399407982
"GBM multi-omics subset","GBM",81,"CR-ViT","cindex",0.7227651476185577
"GBM multi-omics subset","GBM",82,"CR-ViT","cindex",0.6875562218890554
"GBM multi-omics subset","GBM",83,"CR-ViT","cindex",0.720243625477444
"GBM multi-omics subset","GBM",84,"CR-ViT","cindex",0.7226154008661667
"GBM multi-omics subset","GBM",85,"CR-ViT","cindex",0.7013471502590674
"GBM multi-omics subset","GBM",86,"CR-ViT","cindex",0.7220627434898503
"GBM multi-omics subset","GBM",87,"CR-ViT","cindex",0.6772288919504035
"GBM multi-omics subset","GBM",88,"CR-ViT","cindex",0.7427106374421878
"GBM multi-omics subset","GBM",89,"CR-ViT","cindex",0.7261841686976793
"GBM multi-omics subset","GBM",90,"CR-ViT","cindex",0.7227287016661428
"GBM multi-omics subset","GBM",91,"CR-ViT","cindex",0.6844600164880461
"GBM multi-omics subset","GBM",92,"CR-ViT","cindex",0.6959260814783704
"GBM multi-omics subset","GBM",93,"CR-ViT","cindex",0.7274527274527275
"GBM multi-omics subset","GBM",94,"CR-ViT","cindex",0.7476298433635614
"GBM multi-omics subset","GBM",95,"CR-ViT","cindex",0.6757232212666145
"GBM multi-omics subset","GBM",96,"CR-ViT","cindex",0.6803066507367582
"GBM multi-omics subset","GBM",97,"CR-ViT","cindex",0.7323504983388704
"GBM multi-omics subset","GBM",98,"CR-ViT","cindex",0.6879151382968177
"GBM multi-omics subset","GBM",99,"CR-ViT","cindex",0.7141122913505311
"GBM multi-omics subset","GBM",100,"CR-ViT","cindex",0.727023737066342
"GBM multi-omics subset","GBM",1,"3D-CNN","iauc",0.7819098800212975
"GBM multi-omics subset","GBM",2,"3D-CNN","iauc",0.8172786866121938
"GBM multi-omics subset","GBM",3,"3D-CNN","iauc",0.6781200125832603
"GBM multi-omics subset","GBM",4,"3D-CNN","iauc",0.7358298141992414
"GBM multi-omics subset","GBM",5,"3D-CNN","iauc",0.7151124049895344
"GBM multi-omics subset","GBM",6,"3D-CNN","iauc",0.7412356359588997
"GBM multi-omics subset","GBM",7,"3D-CNN","iauc",0.7851768489936826
"GBM multi-omics subset","GBM",8,"3D-CNN","iauc",0.8096486485548984
"GBM multi-omics subset","GBM",9,"3D-CNN","iauc",0.7861964470163395
"GBM multi-omics subset","GBM",10,"3D-CNN","iauc",0.8194468622437998
"GBM multi-omics subset","GBM",11,"3D-CNN","iauc",0.7105592681154536
"GBM multi-omics subset","GBM",12,"3D-CNN","iauc",0.6877344179997095
"GBM multi-omics subset","GBM",13,"3D-CNN","iauc",0.7468112964799756
"GBM multi-omics subset","GBM",14,"3D-CNN","iauc",0.78688872772609
"GBM multi-omics subset","GBM",15,"3D-CNN","iauc",0.7295174298627083
"GBM multi-omics subset","GBM",16,"3D-CNN","iauc",0.6134223669664968
"GBM multi-omics subset","GBM",17,"3D-CNN","iauc",0.7823137498962259
"GBM multi-omics subset","GBM",18,"3D-CNN","iauc",0.7414844956107309
"GBM multi-omics subset","GBM",19,"3D-CNN","iauc",0.7803594967179148
"GBM multi-omics subset","GBM",20,"3D-CNN","iauc",0.7921181901666537
"GBM multi-omics subset","GBM",21,"3D-CNN","iauc",0.7680528898794603
"GBM multi-omics subset","GBM",22,"3D-CNN","iauc",0.7929893677432971
"GBM multi-omics subset","GBM",23,"3D-CNN","iauc",0.7425164139282143
"GBM multi-omics subset","GBM",24,"3D-CNN","iauc",0.6879371273836404
"GBM multi-omics subset","GBM",25,"3D-CNN","iauc",0.8357036262006224
"GBM multi-omics subset","GBM",26,"3D-CNN","iauc",0.6192867488702275
"GBM multi-omics subset","GBM",27,"3D-CNN","iauc",0.7541919905700003
"GBM multi-omics subset","GBM",28,"3D-CNN","iauc",0.7420463764026425
"GBM multi-omics subset","GBM",29,"3D-CNN","iauc",0.6295186744176546
"GBM multi-omics subset","GBM",30,"3D-CNN","iauc",0.6326123596876886
"GBM multi-omics subset","GBM",31,"3D-CNN","iauc",0.6578333584551352
"GBM multi-omics subset","GBM",32,"3D-CNN","iauc",0.8024771527453883
"GBM multi-omics subset","GBM",33,"3D-CNN","iauc",0.7412548683910315
"GBM multi-omics subset","GBM",34,"3D-CNN","iauc",0.7190741892908878
"GBM multi-omics subset","GBM",35,"3D-CNN","iauc",0.6531589030090864
"GBM multi-omics subset","GBM",36,"3D-CNN","iauc",0.7337009783900276
"GBM multi-omics subset","GBM",37,"3D-CNN","iauc",0.6950908400396281
"GBM multi-omics subset","GBM",38,"3D-CNN","iauc",0.7480860927228041
"GBM multi-omics subset","GBM",39,"3D-CNN","iauc",0.733967434668176
"GBM multi-omics subset","GBM",40,"3D-CNN","iauc",0.8170464123882251
"GBM multi-omics subset","GBM",41,"3D-CNN","iauc",0.6660946270159026
"GBM multi-omics subset","GBM",42,"3D-CNN","iauc",0.7723786955612594
"GBM multi-omics subset","GBM",43,"3D-CNN","iauc",0.703510717218648
"GBM multi-omics subset","GBM",44,"3D-CNN","iauc",0.6659606303211888
"GBM multi-omics subset","GBM",45,"3D-CNN","iauc",0.7203073436540196
"GBM multi-omics subset","GBM",46,"3D-CNN","iauc",0.737961862254685
"GBM multi-omics subset","GBM",47,"3D-CNN","iauc",0.6201301016350502
"GBM multi-omics subset","GBM",48,"3D-CNN","iauc",0.7839514067902246
"GBM multi-omics subset","GBM",49,"3D-CNN","iauc",0.7303239163336822
"GBM multi-omics subset","GBM",50,"3D-CNN","iauc",0.7727969912604034
"GBM multi-omics subset","GBM",51,"3D-CNN","iauc",0.7513620076881474
"GBM multi-omics subset","GBM",52,"3D-CNN","iauc",0.727646726161048
"GBM multi-omics subset","GBM",53,"3D-CNN","iauc",0.8033990455796189
"GBM multi-omics subset","GBM",54,"3D-CNN","iauc",0.7536894328259724
"GBM multi-omics subset","GBM",55,"3D-CNN","iauc",0.6722063443418077
"GBM multi-omics subset","GBM",56,"3D-CNN","iauc",0.7344387428046134
"GBM multi-omics subset","GBM",57,"3D-CNN","iauc",0.7208290454946986
"GBM multi-omics subset","GBM",58,"3D-CNN","iauc",0.7785006434810628
"GBM multi-omics subset","GBM",59,"3D-CNN","iauc",0.7580566752234351
"GBM multi-omics subset","GBM",60,"3D-CNN","iauc",0.8473286074345904
"GBM multi-omics subset","GBM",61,"3D-CNN","iauc",0.7284074255440262
"GBM multi-omics subset","GBM",62,"3D-CNN","iauc",0.7639283287575097
"GBM multi-omics subset","GBM",63,"3D-CNN","iauc",0.7310773406966878
"GBM multi-omics subset","GBM",64,"3D-CNN","iauc",0.8056311419025132
"GBM multi-omics subset","GBM",65,"3D-CNN","iauc",0.7604779069587394
"GBM multi-omics subset","GBM",66,"3D-CNN","iauc",0.751455660009608
"GBM multi-omics subset","GBM",67,"3D-CNN","iauc",0.6983569830809954
"GBM multi-omics subset","GBM",68,"3D-CNN","iauc",0.6564101357782156
"GBM multi-omics subset","GBM",69,"3D-CNN","iauc",0.7531272860897744
"GBM multi-omics subset","GBM",70,"3D-CNN","iauc",0.7671284195398659
"GBM multi-omics subset","GBM",71,"3D-CNN","iauc",0.7352186096690855
"GBM multi-omics subset","GBM",72,"3D-CNN","iauc",0.7211826368169191
"GBM multi-omics subset","GBM",73,"3D-CNN","iauc",0.7846867716734172
"GBM multi-omics subset","GBM",74,"3D-CNN","iauc",0.6899176461737684
"GBM multi-omics subset","GBM",75,"3D-CNN","iauc",0.7509592905942545
"GBM multi-omics subset","GBM",76,"3D-CNN","iauc",0.7666352335910157
"GBM multi-omics subset","GBM",77,"3D-CNN","iauc",0.7488771050300225
"GBM multi-omics subset","GBM",78,"3D-CNN","iauc",0.7550714870252285
"GBM multi-omics subset","GBM",79,"3D-CNN","iauc",0.7157812123193624
"GBM multi-omics subset","GBM",80,"3D-CNN","iauc",0.7342751416272566
"GBM multi-omics subset","GBM",81,"3D-CNN","iauc",0.7835381615844086
"GBM multi-omics subset","GBM",82,"3D-CNN","iauc",0.5979850887786543
"GBM multi-omics subset","GBM",83,"3D-CNN","iauc",0.7728084844735833
"GBM multi-omics subset","GBM",84,"3D-CNN","iauc",0.6975768378995911
"GBM multi-omics subset","GBM",85,"3D-CNN","iauc",0.7706894676306698
"GBM multi-omics subset","GBM",86,"3D-CNN","iauc",0.7824090613826703
"GBM multi-omics subset","GBM",87,"3D-CNN","iauc",0.791394068366192
"GBM multi-omics subset","GBM",88,"3D-CNN","iauc",0.7698574982812617
"GBM multi-omics subset","GBM",89,"3D-CNN","iauc",0.7082395905513935
"GBM multi-omics subset","GBM",90,"3D-CNN","iauc",0.6743642841103783
"GBM multi-omics subset","GBM",91,"3D-CNN","iauc",0.6810031173318627
"GBM multi-omics subset","GBM",92,"3D-CNN","iauc",0.7088524765668566
"GBM multi-omics subset","GBM",93,"3D-CNN","iauc",0.7445600236353028
"GBM multi-omics subset","GBM",94,"3D-CNN","iauc",0.7913702928914127
"GBM multi-omics subset","GBM",95,"3D-CNN","iauc",0.7109160525708754
"GBM multi-omics subset","GBM",96,"3D-CNN","iauc",0.7902870969049451
"GBM multi-omics subset","GBM",97,"3D-CNN","iauc",0.7073726392145182
"GBM multi-omics subset","GBM",98,"3D-CNN","iauc",0.6986208138876475
"GBM multi-omics subset","GBM",99,"3D-CNN","iauc",0.7413926501352047
"GBM multi-omics subset","GBM",100,"3D-CNN","iauc",0.8206560259880489
"GBM multi-omics subset","GBM",1,"Clinicoradiologic","iauc",0.7929391742488232
"GBM multi-omics subset","GBM",2,"Clinicoradiologic","iauc",0.6982086751533604
"GBM multi-omics subset","GBM",3,"Clinicoradiologic","iauc",0.7199592633532801
"GBM multi-omics subset","GBM",4,"Clinicoradiologic","iauc",0.7649163369136995
"GBM multi-omics subset","GBM",5,"Clinicoradiologic","iauc",0.7267794045366546
"GBM multi-omics subset","GBM",6,"Clinicoradiologic","iauc",0.7450363029951705
"GBM multi-omics subset","GBM",7,"Clinicoradiologic","iauc",0.7442750176788241
"GBM multi-omics subset","GBM",8,"Clinicoradiologic","iauc",0.7137232760183547
"GBM multi-omics subset","GBM",9,"Clinicoradiologic","iauc",0.7829063671327302
"GBM multi-omics subset","GBM",10,"Clinicoradiologic","iauc",0.7642201088347882
"GBM multi-omics subset","GBM",11,"Clinicoradiologic","iauc",0.6293631130890922
"GBM multi-omics subset","GBM",12,"Clinicoradiologic","iauc",0.6703805774218853
"GBM multi-omics subset","GBM",13,"Clinicoradiologic","iauc",0.7302359632819118
"GBM multi-omics subset","GBM",14,"Clinicoradiologic","iauc",0.7296936773212449
"GBM multi-omics subset","GBM",15,"Clinicoradiologic","iauc",0.7491501422611354
"GBM multi-omics subset","GBM",16,"Clinicoradiologic","iauc",0.6556623341122912
"GBM multi-omics subset","GBM",17,"Clinicoradiologic","iauc",0.6798792104722106
"GBM multi-omics subset","GBM",18,"Clinicoradiologic","iauc",0.6760723016377398
"GBM multi-omics subset","GBM",19,"Clinicoradiologic","iauc",0.70236137890876
"GBM multi-omics subset","GBM",20,"Clinicoradiologic","iauc",0.7740142160096516
"GBM multi-omics subset","GBM",21,"Clinicoradiologic","iauc",0.704618200322287
"GBM multi-omics subset","GBM",22,"Clinicoradiologic","iauc",0.7374045951800816
"GBM multi-omics subset","GBM",23,"Clinicoradiologic","iauc",0.64610864556916
"GBM multi-omics subset","GBM",24,"Clinicoradiologic","iauc",0.6765535378405135
"GBM multi-omics subset","GBM",25,"Clinicoradiologic","iauc",0.7278790095143705
"GBM multi-omics subset","GBM",26,"Clinicoradiologic","iauc",0.6848222604262724
"GBM multi-omics subset","GBM",27,"Clinicoradiologic","iauc",0.6759525956143804
"GBM multi-omics subset","GBM",28,"Clinicoradiologic","iauc",0.7331391330890642
"GBM multi-omics subset","GBM",29,"Clinicoradiologic","iauc",0.7587815537791814
"GBM multi-omics subset","GBM",30,"Clinicoradiologic","iauc",0.7891289763803468
"GBM multi-omics subset","GBM",31,"Clinicoradiologic","iauc",0.7119561779315126
"GBM multi-omics subset","GBM",32,"Clinicoradiologic","iauc",0.7763058863066894
"GBM multi-omics subset","GBM",33,"Clinicoradiologic","iauc",0.7256022822328372
"GBM multi-omics subset","GBM",34,"Clinicoradiologic","iauc",0.638054363606694
"GBM multi-omics subset","GBM",35,"Clinicoradiologic","iauc",0.7144803165378496
"GBM multi-omics subset","GBM",36,"Clinicoradiologic","iauc",0.7059902051512713
"GBM multi-omics subset","GBM",37,"Clinicoradiologic","iauc",0.6906034517335606
"GBM multi-omics subset","GBM",38,"Clinicoradiologic","iauc",0.7062938481522902
"GBM multi-omics subset","GBM",39,"Clinicoradiologic","iauc",0.7093004349518097
"GBM multi-omics subset","GBM",40,"Clinicoradiologic","iauc",0.7097438344191477
"GBM multi-omics subset","GBM",41,"Clinicoradiologic","iauc",0.7479611298400504
"GBM multi-omics subset","GBM",42,"Clinicoradiologic","iauc",0.7189378205753255
"GBM multi-omics subset","GBM",43,"Clinicoradiologic","iauc",0.7212004951575762
"GBM multi-omics subset","GBM",44,"Clinicoradiologic","iauc",0.7570834462383597
"GBM multi-omics subset","GBM",45,"Clinicoradiologic","iauc",0.6908458779875969
"GBM multi-omics subset","GBM",46,"Clinicoradiologic","iauc",0.6987550023984669
"GBM multi-omics subset","GBM",47,"Clinicoradiologic","iauc",0.7091819173080939
"GBM multi-omics subset","GBM",48,"Clinicoradiologic","iauc",0.7802026306569709
"GBM multi-omics subset","GBM",49,"Clinicoradiologic","iauc",0.7346276463475987
"GBM multi-omics subset","GBM",50,"Clinicoradiologic","iauc",0.7535806679591225
"GBM multi-omics subset","GBM",51,"Clinicoradiologic","iauc",0.719326407725901
"GBM multi-omics subset","GBM",52,"Clinicoradiologic","iauc",0.6521299589500948
"GBM multi-omics subset","GBM",53,"Clinicoradiologic","iauc",0.726915219738462
"GBM multi-omics subset","GBM",54,"Clinicoradiologic","iauc",0.7900260422135474
"GBM multi-omics subset","GBM",55,"Clinicoradiologic","iauc",0.6915724652283597
"GBM multi-omics subset","GBM",56,"Clinicoradiologic","iauc",0.7318509894186523
"GBM multi-omics subset","GBM",57,"Clinicoradiologic","iauc",0.7620459895889173
"GBM multi-omics subset","GBM",58,"Clinicoradiologic","iauc",0.6987113571291442
"GBM multi-omics subset","GBM",59,"Clinicoradiologic","iauc",0.7526531199133398
"GBM multi-omics subset","GBM",60,"Clinicoradiologic","iauc",0.7002390038258963
"GBM multi-omics subset","GBM",61,"Clinicoradiologic","iauc",0.7466758450819929
"GBM multi-omics subset","GBM",62,"Clinicoradiologic","iauc",0.7841146233351594
"GBM multi-omics subset","GBM",63,"Clinicoradiologic","iauc",0.7142294086491717
"GBM multi-omics subset","GBM",64,"Clinicoradiologic","iauc",0.700931653563319
"GBM multi-omics subset","GBM",65,"Clinicoradiologic","iauc",0.7121775884027163
"GBM multi-omics subset","GBM",66,"Clinicoradiologic","iauc",0.7684919678287285
"GBM multi-omics subset","GBM",67,"Clinicoradiologic","iauc",0.7708489172138816
"GBM multi-omics subset","GBM",68,"Clinicoradiologic","iauc",0.7519592903466613
"GBM multi-omics subset","GBM",69,"Clinicoradiologic","iauc",0.7065499092432479
"GBM multi-omics subset","GBM",70,"Clinicoradiologic","iauc",0.6990488657198689
"GBM multi-omics subset","GBM",71,"Clinicoradiologic","iauc",0.6757799124648268
"GBM multi-omics subset","GBM",72,"Clinicoradiologic","iauc",0.70736586776367
"GBM multi-omics subset","GBM",73,"Clinicoradiologic","iauc",0.7273173585327772
"GBM multi-omics subset","GBM",74,"Clinicoradiologic","iauc",0.7766680075693081
"GBM multi-omics subset","GBM",75,"Clinicoradiologic","iauc",0.6746098196183303
"GBM multi-omics subset","GBM",76,"Clinicoradiologic","iauc",0.6608787762368776
"GBM multi-omics subset","GBM",77,"Clinicoradiologic","iauc",0.7052523507129078
"GBM multi-omics subset","GBM",78,"Clinicoradiologic","iauc",0.709331857950635
"GBM multi-omics subset","GBM",79,"Clinicoradiologic","iauc",0.719869087279696
"GBM multi-omics subset","GBM",80,"Clinicoradiologic","iauc",0.7309761419689961
"GBM multi-omics subset","GBM",81,"Clinicoradiologic","iauc",0.7256936205229629
"GBM multi-omics subset","GBM",82,"Clinicoradiologic","iauc",0.7012488182488752
"GBM multi-omics subset","GBM",83,"Clinicoradiologic","iauc",0.7393375308428582
"GBM multi-omics subset","GBM",84,"Clinicoradiologic","iauc",0.7158976344099044
"GBM multi-omics subset","GBM",85,"Clinicoradiologic","iauc",0.694477617279595
"GBM multi-omics subset","GBM",86,"Clinicoradiologic","iauc",0.7575171682381663
"GBM multi-omics subset","GBM",87,"Clinicoradiologic","iauc",0.7430971203040684
"GBM multi-omics subset","GBM",88,"Clinicoradiologic","iauc",0.7327433010119774
"GBM multi-omics subset","GBM",89,"Clinicoradiologic","iauc",0.7131051230099532
"GBM multi-omics subset","GBM",90,"Clinicoradiologic","iauc",0.6890271674361783
"GBM multi-omics subset","GBM",91,"Clinicoradiologic","iauc",0.7779816712995633
"GBM multi-omics subset","GBM",92,"Clinicoradiologic","iauc",0.759205312979907
"GBM multi-omics subset","GBM",93,"Clinicoradiologic","iauc",0.6187197455003839
"GBM multi-omics subset","GBM",94,"Clinicoradiologic","iauc",0.7475342292971391
